,Unnamed: 0,compound,negative,neutral,positive,screen_name,created_at,full_text,full_text_3,retweet_count,favorite_count,user_mentions
1242,1242,0.0,0.0,1.0,0.0,LizAnnSonders,2018-08-08 20:21:35,ALLIN ,,0,10,[]
1243,1243,0.3182,0.0,0.9009999999999999,0.099,LizAnnSonders,2018-08-08 20:21:56,RT Global life expectancy is projected to increase by more than a full year between 2016 and 2021 to 741 years from 73 y ,"Global life expectancy is projected to increase by more than a full year between 2016 and 2021, to 74.1 years from 73 years, according to Deloitte. Latest Schwab Sector Views looks at how that change and other factors may affect the health care sector: https://t.co/X4LDcu5knW https://t.co/gfEBnulERw",8,0,"[{""screen_name"": ""SchwabResearch"", ""name"": ""Schwab Research"", ""id"": 3449547915, ""id_str"": ""3449547915"", ""indices"": [3, 18]}]"
1244,1244,0.29600000000000004,0.0,0.882,0.11800000000000001,LizAnnSonders,2018-08-09 10:47:05,Despite the recent slowdown in oil production the US is expected to reach energy independence next year and become a net exporter of oil in 2021 HaverAnalytics ,,22,32,"[{""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [149, 159]}, {""screen_name"": ""EIAgov"", ""name"": ""EIA"", ""id"": 57111966, ""id_str"": ""57111966"", ""indices"": [160, 167]}, {""screen_name"": ""GoldmanSachs"", ""name"": ""Goldman Sachs"", ""id"": 253167239, ""id_str"": ""253167239"", ""indices"": [168, 181]}]"
1245,1245,-0.3612,0.172,0.828,0.0,LizAnnSonders,2018-08-09 10:52:12,One of the reasons why StockPicking can be difficult even for the pros ,,15,27,"[{""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [73, 83]}, {""screen_name"": ""FactSet"", ""name"": ""FactSet"", ""id"": 17473062, ""id_str"": ""17473062"", ""indices"": [84, 92]}, {""screen_name"": ""StateStreet"", ""name"": ""State Street"", ""id"": 331877987, ""id_str"": ""331877987"", ""indices"": [93, 105]}]"
1246,1246,0.0,0.0,1.0,0.0,LizAnnSonders,2018-08-09 10:53:35,LC mutual funds underweight 34 FANG stocks ,,2,5,"[{""screen_name"": ""WSJ"", ""name"": ""The Wall Street Journal"", ""id"": 3108351, ""id_str"": ""3108351"", ""indices"": [45, 49]}, {""screen_name"": ""GoldmanSachs"", ""name"": ""Goldman Sachs"", ""id"": 253167239, ""id_str"": ""253167239"", ""indices"": [50, 63]}]"
1247,1247,0.0,0.0,1.0,0.0,LizAnnSonders,2018-08-09 10:55:41,Mind the gap between of US companies amp of exchangelisted public companies ,,3,12,"[{""screen_name"": ""topdowncharts"", ""name"": ""Topdown Charts"", ""id"": 771467940168282113, ""id_str"": ""771467940168282113"", ""indices"": [89, 103]}, {""screen_name"": ""WorldBank"", ""name"": ""World Bank"", ""id"": 27860681, ""id_str"": ""27860681"", ""indices"": [104, 114]}, {""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [115, 125]}, {""screen_name"": ""uscensusbureau"", ""name"": ""U.S. Census Bureau"", ""id"": 23092890, ""id_str"": ""23092890"", ""indices"": [126, 141]}, {""screen_name"": ""Callum_Thomas"", ""name"": ""Callum Thomas"", ""id"": 37065910, ""id_str"": ""37065910"", ""indices"": [142, 156]}]"
1248,1248,0.2023,0.0,0.904,0.096,LizAnnSonders,2018-08-09 11:04:18,Home price changes around the world Iceland on top Peru on bottom amp UnitedStates somewhere in between CapitalEconomics ,,4,5,"[{""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [129, 139]}]"
1249,1249,0.0,0.0,1.0,0.0,LizAnnSonders,2018-08-09 11:08:57,It pays to be a women but there s more work to be done for EqualPay ,,4,9,"[{""screen_name"": ""EconomicPolicy"", ""name"": ""Economic Policy Institute"", ""id"": 49697450, ""id_str"": ""49697450"", ""indices"": [73, 88]}, {""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [89, 99]}, {""screen_name"": ""axios"", ""name"": ""Axios"", ""id"": 800707492346925056, ""id_str"": ""800707492346925056"", ""indices"": [100, 106]}]"
1250,1250,0.6369,0.0,0.8109999999999999,0.18899999999999997,LizAnnSonders,2018-08-09 11:27:52,RT On twitter and in real life sometimes the best productivity tool you can use is the mute button ,"On twitter and in real life, sometimes the best productivity tool you can use is the mute button.🔇",25,0,"[{""screen_name"": ""iancassel"", ""name"": ""Ian Cassel"", ""id"": 37918984, ""id_str"": ""37918984"", ""indices"": [3, 13]}]"
1251,1251,0.8442,0.0,0.524,0.47600000000000003,LizAnnSonders,2018-08-09 11:30:21,I adore this man perhaps because he looks like my late sweet grandfatherRIP Toralf ,,5,19,[]
1252,1252,0.3919,0.086,0.775,0.139,LizAnnSonders,2018-08-10 11:07:06, Gold has bounced off the bottom but speculators are betting against it via the largest short position since 1993 risks escalating that short squeeze hugs bears ,,58,103,"[{""screen_name"": ""DiMartinoBooth"", ""name"": ""Danielle DiMartino"", ""id"": 3280573716, ""id_str"": ""3280573716"", ""indices"": [164, 179]}]"
1253,1253,0.0,0.0,1.0,0.0,LizAnnSonders,2018-08-10 13:28:35,Building houses and buying them getting more expensive ,,11,30,"[{""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [63, 73]}, {""screen_name"": ""stlouisfed"", ""name"": ""St. Louis Fed"", ""id"": 71567590, ""id_str"": ""71567590"", ""indices"": [74, 85]}, {""screen_name"": ""WSJ"", ""name"": ""The Wall Street Journal"", ""id"": 3108351, ""id_str"": ""3108351"", ""indices"": [86, 90]}]"
1254,1254,0.0,0.0,1.0,0.0,LizAnnSonders,2018-08-10 13:40:27,Transport prices way up ,,11,16,"[{""screen_name"": ""stlouisfed"", ""name"": ""St. Louis Fed"", ""id"": 71567590, ""id_str"": ""71567590"", ""indices"": [24, 35]}, {""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [36, 46]}]"
1255,1255,0.29600000000000004,0.0,0.9009999999999999,0.099,LizAnnSonders,2018-08-11 18:58:44,RT Tim Oden of Schwabs Advisor Services joined Mindy Diamonds podcast to share his views on why the independent model is ,Tim Oden of Schwab's Advisor Services joined Mindy Diamond's podcast to share his views on why the independent model is increasingly attracting more advisors. Listen to their discussion: https://t.co/2ihw5vNOxn,3,0,"[{""screen_name"": ""AdamSchwartzCS"", ""name"": ""adam schwartz"", ""id"": 812004825630003200, ""id_str"": ""812004825630003200"", ""indices"": [3, 18]}]"
1256,1256,0.5719,0.10400000000000001,0.669,0.22699999999999998,LizAnnSonders,2018-08-11 18:59:44,RT This may be the greatest innovation in the history of summer parenting This would ve taken me roughly 6 hours amp 40 broken ,This may be the greatest innovation in the history of summer parenting. This would’ve taken me roughly 6 hours &amp; 40 broken balloons to do manually https://t.co/mIAvumQCWP,41,0,"[{""screen_name"": ""awealthofcs"", ""name"": ""Ben Carlson"", ""id"": 97530284, ""id_str"": ""97530284"", ""indices"": [3, 15]}]"
1257,1257,0.2732,0.0,0.909,0.091,LizAnnSonders,2018-08-11 19:03:09,Looking forward to spending more time with this team as well over the next four years of my daughter s time as a Tiger ,,0,13,"[{""screen_name"": ""ClemsonUniv"", ""name"": ""Clemson University"", ""id"": 23444864, ""id_str"": ""23444864"", ""indices"": [113, 125]}]"
1258,1258,0.4576,0.0,0.401,0.599,LizAnnSonders,2018-08-11 19:04:15,RT So interesting ,So interesting. https://t.co/kWlXqpwQK6,16,0,"[{""screen_name"": ""KathyJones"", ""name"": ""Kathy Jones"", ""id"": 2840691561, ""id_str"": ""2840691561"", ""indices"": [3, 14]}]"
1259,1259,0.0,0.0,1.0,0.0,LizAnnSonders,2018-08-12 18:49:38,Hello Justyn ,,2,13,[]
1260,1260,-0.4588,0.33299999999999996,0.667,0.0,LizAnnSonders,2018-08-13 09:54:20,Word of the day on Friday contagion ,,33,74,[]
1261,1261,-0.743,0.44799999999999995,0.552,0.0,LizAnnSonders,2018-08-13 10:00:10,Turkey amp risk of contagion puts downward pressure on rate hike expectations ,,26,41,"[{""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [81, 91]}, {""screen_name"": ""Bloomberg"", ""name"": ""Bloomberg LP"", ""id"": 104237736, ""id_str"": ""104237736"", ""indices"": [92, 102]}]"
1262,1262,0.128,0.16899999999999998,0.594,0.237,LizAnnSonders,2018-08-13 10:02:56,Wage growth has picked upbut so has inflationwhich puts real wage growth back in negative territory ,,119,171,"[{""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [106, 116]}]"
1263,1263,0.0,0.0,1.0,0.0,LizAnnSonders,2018-08-13 10:06:29,Widening performance gap between US amp RoW ,,24,27,[]
1264,1264,0.4588,0.0,0.7,0.3,LizAnnSonders,2018-08-13 10:08:33,Caution is warranted around smallcaps re interest coverage ,,16,28,"[{""screen_name"": ""FactSet"", ""name"": ""FactSet"", ""id"": 17473062, ""id_str"": ""17473062"", ""indices"": [62, 70]}, {""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [71, 81]}, {""screen_name"": ""BofAML"", ""name"": ""BofAML"", ""id"": 2361288673, ""id_str"": ""2361288673"", ""indices"": [82, 89]}]"
1265,1265,-0.2732,0.259,0.741,0.0,LizAnnSonders,2018-08-13 14:20:48, Inside My Notebook on budding economic risk ,,13,23,[]
1266,1266,-0.2732,0.41200000000000003,0.588,0.0,LizAnnSonders,2018-08-13 21:36:20, Risk is never nil,,0,1,"[{""screen_name"": ""fredcarbonko"", ""name"": ""Fred Carbonko"", ""id"": 870766499622920192, ""id_str"": ""870766499622920192"", ""indices"": [0, 13]}]"
1267,1267,0.0,0.0,1.0,0.0,LizAnnSonders,2018-08-13 21:38:42, Historically one would expect this gap to narrow by nonUS performance catching back up but this is a unique period given tradetariffs so it s murkier,,0,2,"[{""screen_name"": ""JohnCardosa"", ""name"": ""John Cardosa"", ""id"": 23027247, ""id_str"": ""23027247"", ""indices"": [0, 12]}]"
1268,1268,0.765,0.0,0.752,0.248,LizAnnSonders,2018-08-13 21:45:56,RT As someone who used to have a summer job himself I agree it can be a great way to learn about managing your finances h ,"As someone who used to have a summer job himself, I agree it can be a great way to learn about managing your finances. https://t.co/msv2MAyspU https://t.co/7VfQzWu9Hn",7,0,"[{""screen_name"": ""WaltBettinger"", ""name"": ""Walt Bettinger"", ""id"": 160627505, ""id_str"": ""160627505"", ""indices"": [3, 17]}]"
1269,1269,0.0,0.0,1.0,0.0,LizAnnSonders,2018-08-13 21:49:54, Concerns about Turkey,,0,0,"[{""screen_name"": ""timknotts"", ""name"": ""Timothy Knotts, CFP\u00ae"", ""id"": 19356146, ""id_str"": ""19356146"", ""indices"": [0, 10]}]"
1270,1270,0.0,0.0,1.0,0.0,LizAnnSonders,2018-08-13 21:51:44, You,,0,1,"[{""screen_name"": ""MScottDeMichele"", ""name"": ""Scott DeMichele"", ""id"": 893057553428619264, ""id_str"": ""893057553428619264"", ""indices"": [0, 16]}, {""screen_name"": ""ClemsonUniv"", ""name"": ""Clemson University"", ""id"": 23444864, ""id_str"": ""23444864"", ""indices"": [17, 29]}]"
1271,1271,0.2023,0.0,0.8590000000000001,0.141,LizAnnSonders,2018-08-14 10:31:17,Tradeweighted dollar having significant impact on financial conditions which are tightening again ,,8,17,"[{""screen_name"": ""GoldmanSachs"", ""name"": ""Goldman Sachs"", ""id"": 253167239, ""id_str"": ""253167239"", ""indices"": [101, 114]}, {""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [115, 125]}]"
1272,1272,0.4939,0.08,0.7,0.22,LizAnnSonders,2018-08-14 16:54:57,NFIB Small Business Optimism Survey bounced and again near alltime high since inception in July 1983 w difficulty filling key positionsfinding qualified workers now top challenge,,14,27,[]
1273,1273,0.0,0.0,1.0,0.0,LizAnnSonders,2018-08-14 21:13:50,Joining Daybreak Americas tomorrow morning at 8am ET,,1,16,"[{""screen_name"": ""BloombergTV"", ""name"": ""Bloomberg TV"", ""id"": 35002876, ""id_str"": ""35002876"", ""indices"": [8, 20]}]"
1274,1274,0.7264,0.0,0.8440000000000001,0.156,LizAnnSonders,2018-08-15 11:18:44,Small business sentiment remains extremely optimistic however keep in mind that 60 of NFIB s membership is companies with only 15 employees so sentiment is highly correlated to consumer sentiment other business optimism measures more subdued ,,15,44,"[{""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [252, 262]}, {""screen_name"": ""NFIB"", ""name"": ""NFIB"", ""id"": 14587949, ""id_str"": ""14587949"", ""indices"": [263, 268]}]"
1275,1275,0.1783,0.132,0.705,0.163,LizAnnSonders,2018-08-15 12:38:56,RT Happy NationalRelaxationDay What are you doing or NOT doing to celebrate Tell me in the comments WednesdayWisdom O ,Happy #NationalRelaxationDay! What are you doing - or NOT doing - to celebrate? Tell me in the comments. #WednesdayWisdom #Ownyourtomorrow https://t.co/ZF2WOEBfzw,4,0,"[{""screen_name"": ""BobHolzCS"", ""name"": ""Bob Holz"", ""id"": 781570127691001856, ""id_str"": ""781570127691001856"", ""indices"": [3, 13]}]"
1276,1276,-0.1531,0.16699999999999998,0.833,0.0,LizAnnSonders,2018-08-15 12:39:14,RT Where do the EM vulnerabilities lie Turkey Argentina ,Where do the EM vulnerabilities lie? #Turkey #Argentina https://t.co/NPVSavQfF7,108,0,"[{""screen_name"": ""JeffreyKleintop"", ""name"": ""Jeffrey Kleintop"", ""id"": 44656218, ""id_str"": ""44656218"", ""indices"": [3, 19]}]"
1277,1277,-0.2144,0.109,0.816,0.076,LizAnnSonders,2018-08-15 13:30:07,Nonfarm productivity from Labor Dept rose at 29 annualized rate in 2Q strongest since 1Q15 but 1Q18 revised lower from 04 to 03,,5,7,[]
1278,1278,0.6269,0.0,0.868,0.132,LizAnnSonders,2018-08-15 13:33:51,This little guy is so adorable amp reminds me of our soontobe 22year old little guy who at 2 12 had the entire MLB deck of baseball cards memorized ,,3,18,[]
1279,1279,0.2023,0.0,0.87,0.13,LizAnnSonders,2018-08-15 13:43:00,From Japan to Europe to China top 4 of world s largest banks now Chinese ,,10,8,[]
1280,1280,0.7172,0.0,0.778,0.222,LizAnnSonders,2018-08-15 13:49:18,So I ve heard can t wait to see it he was a very special man and the show represented a very special place in my childhood ,,0,9,[]
1281,1281,0.3612,0.0,0.828,0.172,LizAnnSonders,2018-08-15 14:15:49, We need more people in the world like Mr Rogers especially these days,,0,3,"[{""screen_name"": ""hmeisler"", ""name"": ""Helene Meisler"", ""id"": 38476367, ""id_str"": ""38476367"", ""indices"": [0, 9]}]"
1282,1282,0.4527,0.0,0.825,0.175,LizAnnSonders,2018-08-15 14:28:53,LOVE these guys Josh usually channels Robert Plant s vocals but this time it s Geddy Lee s ,,0,11,[]
1283,1283,0.0,0.0,1.0,0.0,LizAnnSonders,2018-08-15 14:36:14,Fed showing elevated concern about inflation while they re relying less on models ,,11,15,"[{""screen_name"": ""biancoresearch"", ""name"": ""Bianco Research"", ""id"": 188369814, ""id_str"": ""188369814"", ""indices"": [84, 99]}]"
1284,1284,-0.29600000000000004,0.10400000000000001,0.8959999999999999,0.0,LizAnnSonders,2018-08-15 16:32:32,RT Schwab Market Update Tech stocks lead markets lower as global skittishness festers Read more in our latest Market Upd ,Schwab Market Update: Tech stocks lead markets lower as global skittishness festers. Read more in our latest Market Update: https://t.co/0dvcQ68Hh2 💻 Tech sector overview by Brad Sorensen: https://t.co/kR3l8OhAYK https://t.co/z7mZKm68n0,9,0,"[{""screen_name"": ""SchwabResearch"", ""name"": ""Schwab Research"", ""id"": 3449547915, ""id_str"": ""3449547915"", ""indices"": [3, 18]}]"
1285,1285,0.4767,0.0,0.866,0.134,LizAnnSonders,2018-08-15 16:32:50,RT I am always impressed to see young people taking hold of their professional futures amp asking questions to grow in their ,I am always impressed to see young people taking hold of their professional futures &amp; asking questions to grow in their careers – &amp; I can completely relate to this young person’s struggle w networking events! Very few of us are good @ that! https://t.co/O1tbafdVnA,5,0,"[{""screen_name"": ""WaltBettinger"", ""name"": ""Walt Bettinger"", ""id"": 160627505, ""id_str"": ""160627505"", ""indices"": [3, 17]}]"
1286,1286,0.3818,0.0,0.86,0.14,LizAnnSonders,2018-08-15 16:33:14,RT On August 15 the GDPNow model estimate for real GDP growth in Q3 2018 is 43 ,"On August 15, the #GDPNow model estimate for real GDP growth in Q3 2018 is 4.3% https://t.co/gUnb7280Ha https://t.co/nFhO4a3wOL",54,0,"[{""screen_name"": ""AtlantaFed"", ""name"": ""Atlanta Fed"", ""id"": 30857540, ""id_str"": ""30857540"", ""indices"": [3, 14]}]"
1287,1287,-0.3818,0.11,0.89,0.0,LizAnnSonders,2018-08-15 16:33:31,RT NEW POST part two The Fed seems to be abandoning data dependency and is now assuming inflation will continue to rise ,NEW POST (part two): The Fed seems to be abandoning data dependency and is now assuming inflation will continue to rise. This is often how policy mistakes are made. Read part two here: https://t.co/QcjG4nJn4b https://t.co/OcsQ5YjoZW,19,0,"[{""screen_name"": ""biancoresearch"", ""name"": ""Bianco Research"", ""id"": 188369814, ""id_str"": ""188369814"", ""indices"": [3, 18]}]"
1288,1288,0.6249,0.0,0.76,0.24,LizAnnSonders,2018-08-15 18:26:01,RT Great analysis of how the advancedecline line is used and misused by https ,Great analysis of how the advance-decline line is used and misused by @AndrewThrasher https://t.co/rBxSHqWQ3o https://t.co/6rS03rYNaI,6,0,"[{""screen_name"": ""michaelbatnick"", ""name"": ""Michael Batnick"", ""id"": 93529573, ""id_str"": ""93529573"", ""indices"": [3, 18]}, {""screen_name"": ""AndrewThrasher"", ""name"": ""Andrew Thrasher, CMT"", ""id"": 34671618, ""id_str"": ""34671618"", ""indices"": [90, 105]}]"
1289,1289,0.0,0.0,1.0,0.0,LizAnnSonders,2018-08-15 18:34:32,RT Global 2Year Yields Switzerland 075 Germany 064 France 056 Japan 011 UK 071 Italy 127 South K ,Global 2-Year Yields... Switzerland: -0.75% Germany: -0.64% France: -0.56% Japan: -0.11% UK: 0.71% Italy: 1.27% South Korea: 1.96% Australia: 2.01% Canada: 2.12% US: 2.64% China: 3.03% India: 7.59% South Africa: 7.71% Russia: 7.86% Brazil: 8.74% Turkey: 30.79%,154,0,"[{""screen_name"": ""charliebilello"", ""name"": ""Charlie Bilello"", ""id"": 1413027896, ""id_str"": ""1413027896"", ""indices"": [3, 18]}]"
1290,1290,-0.3182,0.055999999999999994,0.9440000000000001,0.0,LizAnnSonders,2018-08-16 12:27:02,12 From Home Depot s earnings call In addition to core commodity inflation we are now experiencing inflation in other areas These inflationary pressures come in many forms including rising raw material costs and transportation costs along with recently enacted tariffs,,22,31,[]
1291,1291,0.3612,0.079,0.7559999999999999,0.165,LizAnnSonders,2018-08-16 12:27:17,22 however as the customer s advocate for value it is our job to work with our partners throughout the value chain to manage these pressures ,,3,6,[]
1292,1292,0.0,0.0,1.0,0.0,LizAnnSonders,2018-08-16 12:45:12,Empire Manufacturing exceeded expectations w lofty current shipments but faltering employment expectations ,,4,8,"[{""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [109, 119]}]"
1293,1293,0.0,0.0,1.0,0.0,LizAnnSonders,2018-08-16 13:18:13,RT Emerging market stocks are in a bear market Theyre also not in a bear market ,Emerging market stocks are in a bear market. They're also not in a bear market. https://t.co/DPdnKfd29r,18,0,"[{""screen_name"": ""michaelbatnick"", ""name"": ""Michael Batnick"", ""id"": 93529573, ""id_str"": ""93529573"", ""indices"": [3, 18]}]"
1294,1294,-0.1027,0.06,0.94,0.0,LizAnnSonders,2018-08-16 13:19:06,RT You can feel the dejection among hard core gold owners Theyre finally starting to ask themselves why there dont seem to be ,You can feel the dejection among hard core gold owners. They're finally starting to ask themselves why there don't seem to be any kind of market conditions in which gold *works* as an investment or hedge,27,0,"[{""screen_name"": ""mark_dow"", ""name"": ""Dow"", ""id"": 286654612, ""id_str"": ""286654612"", ""indices"": [3, 12]}]"
1295,1295,0.7531,0.0,0.6509999999999999,0.349,LizAnnSonders,2018-08-16 17:35:42,RESPECT and cherish the music and legacy of the oneandonly Queen of Soul RIP ,,1,13,"[{""screen_name"": ""ArethaFranklin"", ""name"": ""Aretha Franklin"", ""id"": 469478156, ""id_str"": ""469478156"", ""indices"": [84, 99]}]"
1296,1296,0.4939,0.1,0.5710000000000001,0.32899999999999996,LizAnnSonders,2018-08-16 20:00:40,Hard data growth differential between US and EU still favors USD ,,7,10,"[{""screen_name"": ""biancoresearch"", ""name"": ""Bianco Research"", ""id"": 188369814, ""id_str"": ""188369814"", ""indices"": [67, 82]}, {""screen_name"": ""Bloomberg"", ""name"": ""Bloomberg LP"", ""id"": 104237736, ""id_str"": ""104237736"", ""indices"": [83, 93]}]"
1297,1297,0.4019,0.0,0.787,0.213,LizAnnSonders,2018-08-16 20:04:41,Political party has been driving economic opinions to an increasing degree ,,11,35,"[{""screen_name"": ""biancoresearch"", ""name"": ""Bianco Research"", ""id"": 188369814, ""id_str"": ""188369814"", ""indices"": [76, 91]}, {""screen_name"": ""nytimes"", ""name"": ""The New York Times"", ""id"": 807095, ""id_str"": ""807095"", ""indices"": [92, 100]}, {""screen_name"": ""Gallup"", ""name"": ""Gallup"", ""id"": 546029429, ""id_str"": ""546029429"", ""indices"": [101, 108]}, {""screen_name"": ""Bloomberg"", ""name"": ""Bloomberg LP"", ""id"": 104237736, ""id_str"": ""104237736"", ""indices"": [109, 119]}]"
1298,1298,0.0,0.0,1.0,0.0,LizAnnSonders,2018-08-16 21:10:10,RT COTD Follow the leader PhillyFed manufacturing survey falls dramatically while Industrial Production is up 42 YOY ,COTD: Follow the leader: #PhillyFed #manufacturing survey falls dramatically while #Industrial Production is up 4.2% YOY. Is a reality check on the horizon? Stay tuned. https://t.co/34ctaRNZI5,16,0,"[{""screen_name"": ""KathyJones"", ""name"": ""Kathy Jones"", ""id"": 2840691561, ""id_str"": ""2840691561"", ""indices"": [3, 14]}]"
1299,1299,-0.4215,0.153,0.847,0.0,LizAnnSonders,2018-08-16 21:23:24,RT Weird couple of days on SPX 1 Red day closed 057 off low THEN 2 Green day closed 034 off high AND 3 Today closed h ,Weird couple of days on $SPX: 1) Red day closed +0.57% off low THEN 2) Green day closed -0.34% off high AND 3) Today closed higher than 2 days ago Here's every other time this happened (as much/more % wise) past 20 years. Check out those 6 month draw downs. https://t.co/TpU2ETdeG2,66,0,"[{""screen_name"": ""OddStats"", ""name"": ""OddStats"", ""id"": 1370749164, ""id_str"": ""1370749164"", ""indices"": [3, 12]}]"
1300,1300,0.7424,0.0,0.705,0.295,LizAnnSonders,2018-08-16 21:24:36,This is just so cool Just what the doctor ordered Free tuition for NYU s medical school via ,,10,28,"[{""screen_name"": ""WSJ"", ""name"": ""The Wall Street Journal"", ""id"": 3108351, ""id_str"": ""3108351"", ""indices"": [119, 123]}]"
1301,1301,0.6808,0.0,0.789,0.21100000000000002,LizAnnSonders,2018-08-16 21:51:07,As an investor in this show amp a 30y friend of FlodySuarez I am beyond excited for TheCherShow s move to Broadway this fallcan t wait Cher ,,1,9,[]
1302,1302,0.6597,0.047,0.812,0.141,LizAnnSonders,2018-08-16 22:12:14,Strong breadth today up stocks down stocks gt370 for 1st time in 5wtechnicians saying this is strong positivebut since 97 there were 53 such occurrences amp over next 1w 2w amp 1m SampP typically underperformed amp was higher a lower of time ,,16,59,"[{""screen_name"": ""bespokeinvest"", ""name"": ""Bespoke"", ""id"": 28571999, ""id_str"": ""28571999"", ""indices"": [266, 280]}]"
1303,1303,0.4019,0.0,0.0,1.0,LizAnnSonders,2018-08-16 22:16:37, Yes,,1,3,"[{""screen_name"": ""sbrfernandez"", ""name"": ""Shane Fernandez"", ""id"": 817920790901428225, ""id_str"": ""817920790901428225"", ""indices"": [0, 13]}, {""screen_name"": ""bespokeinvest"", ""name"": ""Bespoke"", ""id"": 28571999, ""id_str"": ""28571999"", ""indices"": [14, 28]}]"
1304,1304,0.0,0.0,1.0,0.0,LizAnnSonders,2018-08-16 22:21:56, Who is Liz Sanders ,,0,1,"[{""screen_name"": ""pittore187"", ""name"": ""Adam Weingartner"", ""id"": 126345804, ""id_str"": ""126345804"", ""indices"": [0, 11]}]"
1305,1305,-0.4215,0.11800000000000001,0.882,0.0,LizAnnSonders,2018-08-17 11:31:19,Large gap has opened between housing starts amp new home building permits sadly it s got a lot to do with the CA fires ,,4,9,"[{""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [122, 132]}]"
1306,1306,0.5106,0.0,0.8290000000000001,0.171,LizAnnSonders,2018-08-17 11:31:32,RT Remembering with gratitude all weve learned from the life and art of Aretha Franklin 1942 2018 ,Remembering with gratitude all we've learned from the life and art of Aretha Franklin (1942 - 2018). https://t.co/UfuX28ownu,8,0,"[{""screen_name"": ""CharlesSchwab"", ""name"": ""Charles Schwab Corp"", ""id"": 132703700, ""id_str"": ""132703700"", ""indices"": [3, 17]}]"
1307,1307,0.0,0.0,1.0,0.0,LizAnnSonders,2018-08-17 11:34:36,Joining this morning around 10am ET,,0,13,"[{""screen_name"": ""CNBC"", ""name"": ""CNBC"", ""id"": 20402945, ""id_str"": ""20402945"", ""indices"": [8, 13]}, {""screen_name"": ""SquawkStreet"", ""name"": ""Squawk on the Street"", ""id"": 106498703, ""id_str"": ""106498703"", ""indices"": [14, 27]}]"
1308,1308,0.0,0.0,1.0,0.0,LizAnnSonders,2018-08-17 11:36:52,Regional mfg surveys point to further decline in ISM ,,13,15,"[{""screen_name"": ""Not_Jim_Cramer"", ""name"": ""Not Jim Cramer"", ""id"": 273538988, ""id_str"": ""273538988"", ""indices"": [55, 70]}, {""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [71, 81]}]"
1309,1309,0.1779,0.08,0.8,0.12,LizAnnSonders,2018-08-17 11:40:14,Widening gap between soft amp hard economic data putting real GDP estimate well below s GDPNow forecast ,,10,11,"[{""screen_name"": ""OxfordEconomics"", ""name"": ""Oxford Economics"", ""id"": 174586205, ""id_str"": ""174586205"", ""indices"": [60, 76]}, {""screen_name"": ""AtlantaFed"", ""name"": ""Atlanta Fed"", ""id"": 30857540, ""id_str"": ""30857540"", ""indices"": [108, 119]}, {""screen_name"": ""SoberLook"", ""name"": ""(((The Daily Shot)))"", ""id"": 423769635, ""id_str"": ""423769635"", ""indices"": [139, 149]}]"
1310,1310,0.0,0.0,1.0,0.0,LizAnnSonders,2018-08-17 11:47:30,USD up more against EMs than DMs ,,7,7,"[{""screen_name"": ""WSJGraphics"", ""name"": ""WSJ Graphics"", ""id"": 19564105, ""id_str"": ""19564105"", ""indices"": [34, 46]}]"
