HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.index,Input.screen_name,Input.created_at,Input.text,Answer.sentiment.label,Approve,Reject
3D5G8J4N5AEER5ROFWJM1KY3F5VTVM,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:55 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:55 PDT 2019,,,3TGOYF991YWW1NF70D5SYEE8D4DUU1,A2G5GGLXD2KSZS,Submitted,Sat May 04 14:44:14 PDT 2019,Sat May 04 14:44:37 PDT 2019,Tue May 07 14:44:37 PDT 2019,,,,23,100% (16/16),100% (16/16),100% (16/16),3080,taralipinski,9/28/2018 16:06,That Friday kinda feeling. @goodamerican,Neutral,,
3D5G8J4N5AEER5ROFWJM1KY3F5VVTO,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:46 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:46 PDT 2019,,,3FIUS151DWCURNDHW3RUQKCQVOIGGM,A28WTW360AS5T2,Approved,Sat May 04 14:41:09 PDT 2019,Sat May 04 14:41:15 PDT 2019,Tue May 07 14:41:15 PDT 2019,Sat May 04 14:52:01 PDT 2019,,,6,100% (12/12),100% (12/12),100% (12/12),2908,taralipinski,3/22/2018 2:11,@AmyKinLA Yes!!!,Positive,,
3D5G8J4N5AEER5ROFWJM1KY3F5VVTO,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:46 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:46 PDT 2019,,,3KKG4CDWKJ8Z0XXPNWJJPET017G945,A2PJBSDDN22XIX,Approved,Sat May 04 14:45:06 PDT 2019,Sat May 04 14:45:15 PDT 2019,Tue May 07 14:45:15 PDT 2019,Sat May 04 14:52:02 PDT 2019,,,9,100% (4/4),100% (4/4),100% (4/4),2908,taralipinski,3/22/2018 2:11,@AmyKinLA Yes!!!,Positive,,
3D5G8J4N5AEER5ROFWJM1KY3F5VVTO,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:46 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:46 PDT 2019,,,3TU5ZICBREB6BX1DG1KISLZUDSFQ8C,A20FH5GSTF1YSB,Approved,Sat May 04 14:43:30 PDT 2019,Sat May 04 14:43:33 PDT 2019,Tue May 07 14:43:33 PDT 2019,Sat May 04 14:52:02 PDT 2019,,,3,100% (6/6),100% (6/6),100% (6/6),2908,taralipinski,3/22/2018 2:11,@AmyKinLA Yes!!!,Positive,,
3D7VY91L657V5W3Y1IRAEU94I5JMB8,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:57 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:57 PDT 2019,,,3GU1KF0O4JB4DJY5J0P3JIZLG2DPBI,A3UTB3ECQOXL5D,Submitted,Sat May 04 14:42:08 PDT 2019,Sat May 04 14:42:17 PDT 2019,Tue May 07 14:42:17 PDT 2019,,,,9,100% (13/13),100% (13/13),100% (13/13),2816,taralipinski,2/15/2018 22:56,This is our normal. I m looking off into space wondering what my next meal will be. Johnny is guiding me in my heel,Negative,,
3D7VY91L657V5W3Y1IRAEU94I5JMB8,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:57 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:57 PDT 2019,,,3KKG4CDWKJ8Z0XXPNWJJPET016F49X,A2EBVO9Y928XB6,Submitted,Sat May 04 14:42:06 PDT 2019,Sat May 04 14:42:20 PDT 2019,Tue May 07 14:42:20 PDT 2019,,,,14,100% (18/18),100% (18/18),100% (18/18),2816,taralipinski,2/15/2018 22:56,This is our normal. I m looking off into space wondering what my next meal will be. Johnny is guiding me in my heel,Positive,,
3D7VY91L657V5W3Y1IRAEU94I5JMB8,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:57 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:57 PDT 2019,,,3T3IWE1XG7XP9HT1JZVDJHVHR61TQ7,A18AWFIMGZTXW6,Submitted,Sat May 04 14:45:34 PDT 2019,Sat May 04 14:46:24 PDT 2019,Tue May 07 14:46:24 PDT 2019,,,,50,100% (5/5),100% (5/5),100% (5/5),2816,taralipinski,2/15/2018 22:56,This is our normal. I m looking off into space wondering what my next meal will be. Johnny is guiding me in my heel,Positive,,
3DA79LNS595UFWP5VMDGIP6KOL2T3P,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:45 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:45 PDT 2019,,,30BXRYBRP574O5YSVEDUXNAF4CMWH1,A3FAQHVPI8OUP0,Submitted,Sat May 04 14:44:12 PDT 2019,Sat May 04 14:44:23 PDT 2019,Tue May 07 14:44:23 PDT 2019,,,,11,100% (4/4),100% (4/4),100% (4/4),3186,taralipinski,1/1/2019 1:22," Holding on to my daydreams  as I enter 2019. It s gonna be a good one! #nye #newyears #2019   @toddkap @ McLeod, M  ",Positive,,
3DA79LNS595UFWP5VMDGIP6KOL2T3P,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:45 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:45 PDT 2019,,,3J88R45B2H8BQM16OWHL8FQDZ52PXS,AIBX0FFXVGV3G,Submitted,Sat May 04 14:43:18 PDT 2019,Sat May 04 14:43:25 PDT 2019,Tue May 07 14:43:25 PDT 2019,,,,7,100% (29/29),100% (29/29),100% (29/29),3186,taralipinski,1/1/2019 1:22," Holding on to my daydreams  as I enter 2019. It s gonna be a good one! #nye #newyears #2019   @toddkap @ McLeod, M  ",Positive,,
3DA79LNS595UFWP5VMDGIP6KOL2T3P,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:45 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:45 PDT 2019,,,3Z2R0DQ0JIO6SF9JRTGHODXD8Q02EC,AENJ7GDYBENYX,Submitted,Sat May 04 14:44:30 PDT 2019,Sat May 04 14:44:39 PDT 2019,Tue May 07 14:44:39 PDT 2019,,,,9,0% (0/0),0% (0/0),0% (0/0),3186,taralipinski,1/1/2019 1:22," Holding on to my daydreams  as I enter 2019. It s gonna be a good one! #nye #newyears #2019   @toddkap @ McLeod, M  ",Positive,,
3DFYDSXB2WAK0N6JYCVD3S9B3WVJUI,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:46 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:46 PDT 2019,,,3BXQMRHWK08DOFAYRBE674XE0IAUM9,A19BXTJA0K63GU,Approved,Sat May 04 14:44:08 PDT 2019,Sat May 04 14:44:14 PDT 2019,Tue May 07 14:44:14 PDT 2019,Sat May 04 14:52:01 PDT 2019,,,6,100% (3/3),100% (3/3),100% (3/3),2907,taralipinski,3/21/2018 18:22,So cute!!!,Positive,,
3DFYDSXB2WAK0N6JYCVD3S9B3WVJUI,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:46 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:46 PDT 2019,,,3MB8LZR5BG3FF1N1XL9P149RYNNKL3,A30MP4LXV4MIFD,Approved,Sat May 04 14:44:59 PDT 2019,Sat May 04 14:45:01 PDT 2019,Tue May 07 14:45:01 PDT 2019,Sat May 04 14:52:01 PDT 2019,,,2,100% (9/9),100% (9/9),100% (9/9),2907,taralipinski,3/21/2018 18:22,So cute!!!,Positive,,
3DFYDSXB2WAK0N6JYCVD3S9B3WVJUI,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:46 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:46 PDT 2019,,,3OS4RQUCRAPSM69B5XTY7OLHEXSBF5,A23WTODPHXZ68Y,Approved,Sat May 04 14:44:56 PDT 2019,Sat May 04 14:46:10 PDT 2019,Tue May 07 14:46:10 PDT 2019,Sat May 04 14:52:01 PDT 2019,,,74,100% (4/4),100% (4/4),100% (4/4),2907,taralipinski,3/21/2018 18:22,So cute!!!,Positive,,
3DFYDSXB2WAK0N6JYCVD3S9B3WVUJT,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:38:05 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:38:05 PDT 2019,,,37KGEN7NJ406HDZF2574E24AX6TPP4,A28X70CWD4KM95,Submitted,Sat May 04 14:43:12 PDT 2019,Sat May 04 14:43:20 PDT 2019,Tue May 07 14:43:20 PDT 2019,,,,8,100% (3/3),100% (3/3),100% (3/3),2878,taralipinski,3/5/2018 4:14,Watching you right now on the Oscars. Such a huge fan! Should I  at  you as @LinMan or @Iwrotehamilton,Positive,,
3DFYDSXB2WAK0N6JYCVD3S9B3WVUJT,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:38:05 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:38:05 PDT 2019,,,3FE7TXL1LJXVPIZO0KBHIUMRRSNQ29,A1DZLZE63NE1ZI,Submitted,Sat May 04 14:43:30 PDT 2019,Sat May 04 14:43:36 PDT 2019,Tue May 07 14:43:36 PDT 2019,,,,6,0% (0/0),0% (0/0),0% (0/0),2878,taralipinski,3/5/2018 4:14,Watching you right now on the Oscars. Such a huge fan! Should I  at  you as @LinMan or @Iwrotehamilton,Positive,,
3DFYDSXB2WAK0N6JYCVD3S9B3WVUJT,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:38:05 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:38:05 PDT 2019,,,3RRCEFRB7NMIOQCMLGXFGKOQP6IB4E,AMQDEH6870W20,Submitted,Sat May 04 14:43:12 PDT 2019,Sat May 04 14:43:19 PDT 2019,Tue May 07 14:43:19 PDT 2019,,,,7,100% (12/12),100% (12/12),100% (12/12),2878,taralipinski,3/5/2018 4:14,Watching you right now on the Oscars. Such a huge fan! Should I  at  you as @LinMan or @Iwrotehamilton,Positive,,
3DGDV62G7OJ72M0FA5QRU50VT4HP25,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:57 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:57 PDT 2019,,,32KTQ2V7REPF4NMVT0JFB8A0NY1M9D,A2SFJC5XDHT748,Submitted,Sat May 04 14:45:39 PDT 2019,Sat May 04 14:45:45 PDT 2019,Tue May 07 14:45:45 PDT 2019,,,,6,100% (5/5),100% (5/5),100% (5/5),2792,taralipinski,2/11/2018 2:23,We are about to get this ladies team event started! See you guys in a few..... @nbcolympics,Positive,,
3DGDV62G7OJ72M0FA5QRU50VT4HP25,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:57 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:57 PDT 2019,,,3GA6AFUKOPY7X7W4LU2SSQZI6JQH3E,A1J9IYN46FX00O,Submitted,Sat May 04 14:41:37 PDT 2019,Sat May 04 14:41:44 PDT 2019,Tue May 07 14:41:44 PDT 2019,,,,7,100% (8/8),100% (8/8),100% (8/8),2792,taralipinski,2/11/2018 2:23,We are about to get this ladies team event started! See you guys in a few..... @nbcolympics,Positive,,
3DGDV62G7OJ72M0FA5QRU50VT4HP25,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:57 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:57 PDT 2019,,,3GD6L00D3T7XFIJ0PN4MW2SHPMDM14,AJWYI4RSL605P,Submitted,Sat May 04 14:45:33 PDT 2019,Sat May 04 14:46:13 PDT 2019,Tue May 07 14:46:13 PDT 2019,,,,40,100% (21/21),100% (21/21),100% (21/21),2792,taralipinski,2/11/2018 2:23,We are about to get this ladies team event started! See you guys in a few..... @nbcolympics,Neutral,,
3DIIW4IV8P5POESY1OJVENWHR4J4I5,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:38:04 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:38:04 PDT 2019,,,304SM51WA4E1QBEXBHTXEN4W3NMBSO,A30MP4LXV4MIFD,Approved,Sat May 04 14:45:07 PDT 2019,Sat May 04 14:45:11 PDT 2019,Tue May 07 14:45:11 PDT 2019,Sat May 04 14:52:08 PDT 2019,,,4,100% (9/9),100% (9/9),100% (9/9),2730,taralipinski,1/19/2018 12:06,@JohnnyGWeir Biiiiirdddddds,Positive,,
3DIIW4IV8P5POESY1OJVENWHR4J4I5,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:38:04 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:38:04 PDT 2019,,,38F5OAUN5OMPYQXRN65I57BYBMEH7N,A2WNW8A4MOR7T7,Approved,Sat May 04 14:45:35 PDT 2019,Sat May 04 14:45:39 PDT 2019,Tue May 07 14:45:39 PDT 2019,Sat May 04 14:52:08 PDT 2019,,,4,100% (12/12),100% (12/12),100% (12/12),2730,taralipinski,1/19/2018 12:06,@JohnnyGWeir Biiiiirdddddds,Neutral,,
3DIIW4IV8P5POESY1OJVENWHR4J4I5,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:38:04 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:38:04 PDT 2019,,,3L70J4KAZHWQ5CQN8DYCODYQK2RADY,A32BHATBEP59GA,Approved,Sat May 04 14:44:32 PDT 2019,Sat May 04 14:44:47 PDT 2019,Tue May 07 14:44:47 PDT 2019,Sat May 04 14:52:08 PDT 2019,,,15,100% (8/8),100% (8/8),100% (8/8),2730,taralipinski,1/19/2018 12:06,@JohnnyGWeir Biiiiirdddddds,Positive,,
3DTJ4WT8BDPTB6E1QYJUN4BY06EZE2,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:38:04 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:38:04 PDT 2019,,,3OLQQLKKNTZ6YB7RYEM9NUJUA1MEJB,A9JB18T3K1U6K,Approved,Sat May 04 14:45:35 PDT 2019,Sat May 04 14:45:43 PDT 2019,Tue May 07 14:45:43 PDT 2019,Sat May 04 14:52:05 PDT 2019,,,8,100% (8/8),100% (8/8),100% (8/8),2722,taralipinski,1/11/2018 19:18,RT @BUILDseriesNYC: Olympic champion @taralipinski is here!   watch the live interview at  now:,Neutral,,
3DTJ4WT8BDPTB6E1QYJUN4BY06EZE2,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:38:04 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:38:04 PDT 2019,,,3TMFV4NEP9OBVUXZSAJOKAHG1UXW8P,A97BDDQCJTT5Q,Approved,Sat May 04 14:45:28 PDT 2019,Sat May 04 14:45:38 PDT 2019,Tue May 07 14:45:38 PDT 2019,Sat May 04 14:52:05 PDT 2019,,,10,100% (6/6),100% (6/6),100% (6/6),2722,taralipinski,1/11/2018 19:18,RT @BUILDseriesNYC: Olympic champion @taralipinski is here!   watch the live interview at  now:,Neutral,,
3DTJ4WT8BDPTB6E1QYJUN4BY06EZE2,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:38:04 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:38:04 PDT 2019,,,3ZSY5X72NYL98Q3T0XYEUXZZOKMORH,A1JDNH4HCI6IF4,Approved,Sat May 04 14:45:35 PDT 2019,Sat May 04 14:45:42 PDT 2019,Tue May 07 14:45:42 PDT 2019,Sat May 04 14:52:06 PDT 2019,,,7,100% (6/6),100% (6/6),100% (6/6),2722,taralipinski,1/11/2018 19:18,RT @BUILDseriesNYC: Olympic champion @taralipinski is here!   watch the live interview at  now:,Positive,,
3DWGDA5POFEDILFFDDZCVEF8NM51VM,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:58 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:58 PDT 2019,,,32XVDSJFP074431W8R401L2MHRPM2H,AIBX0FFXVGV3G,Submitted,Sat May 04 14:41:36 PDT 2019,Sat May 04 14:41:43 PDT 2019,Tue May 07 14:41:43 PDT 2019,,,,7,100% (29/29),100% (29/29),100% (29/29),2827,taralipinski,2/17/2018 6:41,Love you!,Positive,,
3DWGDA5POFEDILFFDDZCVEF8NM51VM,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:58 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:58 PDT 2019,,,3M0NZ3JDP28W27J25ZWS7U17G60Z5G,AHXYIS4ZEI28I,Submitted,Sat May 04 14:45:36 PDT 2019,Sat May 04 14:45:49 PDT 2019,Tue May 07 14:45:49 PDT 2019,,,,13,100% (5/5),100% (5/5),100% (5/5),2827,taralipinski,2/17/2018 6:41,Love you!,Positive,,
3DWGDA5POFEDILFFDDZCVEF8NM51VM,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:58 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:58 PDT 2019,,,3X65QVEQI1XXW3BD58SRDLWJTDCLCN,A104V8NZIQFN2F,Submitted,Sat May 04 14:41:13 PDT 2019,Sat May 04 14:41:17 PDT 2019,Tue May 07 14:41:17 PDT 2019,,,,4,100% (12/12),100% (12/12),100% (12/12),2827,taralipinski,2/17/2018 6:41,Love you!,Positive,,
3DWNFENNE35LJPC4J64VQOBH4J84JH,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:38:05 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:38:05 PDT 2019,,,320DUZ38G8W4IP3I49CXNX46NG0JGU,A97BDDQCJTT5Q,Submitted,Sat May 04 14:43:37 PDT 2019,Sat May 04 14:43:42 PDT 2019,Tue May 07 14:43:42 PDT 2019,,,,5,100% (6/6),100% (6/6),100% (6/6),2757,taralipinski,2/2/2018 5:21,@Tyler_J_Ward @TeamUSA @Hersheys This made me laugh,Positive,,
3DWNFENNE35LJPC4J64VQOBH4J84JH,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:38:05 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:38:05 PDT 2019,,,3JCG6DTRV40CH1192V1IECKU7Y1QQN,A1JDNH4HCI6IF4,Submitted,Sat May 04 14:43:45 PDT 2019,Sat May 04 14:43:58 PDT 2019,Tue May 07 14:43:58 PDT 2019,,,,13,100% (6/6),100% (6/6),100% (6/6),2757,taralipinski,2/2/2018 5:21,@Tyler_J_Ward @TeamUSA @Hersheys This made me laugh,Positive,,
3DWNFENNE35LJPC4J64VQOBH4J84JH,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:38:05 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:38:05 PDT 2019,,,3JWH6J9I9TN4AYMS3LCBFTUQGOENBO,A28X70CWD4KM95,Submitted,Sat May 04 14:44:55 PDT 2019,Sat May 04 14:45:09 PDT 2019,Tue May 07 14:45:09 PDT 2019,,,,14,100% (3/3),100% (3/3),100% (3/3),2757,taralipinski,2/2/2018 5:21,@Tyler_J_Ward @TeamUSA @Hersheys This made me laugh,Positive,,
3E24UO25QZ0DZN7FI7PFVICHZ4NO64,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:48 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:48 PDT 2019,,,3HQUKB7LNGOMRF330FRUWK0SPO9HHM,A9JB18T3K1U6K,Approved,Sat May 04 14:42:31 PDT 2019,Sat May 04 14:42:37 PDT 2019,Tue May 07 14:42:37 PDT 2019,Sat May 04 14:52:09 PDT 2019,,,6,100% (8/8),100% (8/8),100% (8/8),2931,taralipinski,4/9/2018 21:08,I d rather be in the Maldives. That s all.          @ooreethirah #maldives #monday,Negative,,
3E24UO25QZ0DZN7FI7PFVICHZ4NO64,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:48 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:48 PDT 2019,,,3U4J9857OFLF7DU5NEVMJW80G887BU,A28X70CWD4KM95,Approved,Sat May 04 14:42:30 PDT 2019,Sat May 04 14:42:40 PDT 2019,Tue May 07 14:42:40 PDT 2019,Sat May 04 14:52:09 PDT 2019,,,10,100% (3/3),100% (3/3),100% (3/3),2931,taralipinski,4/9/2018 21:08,I d rather be in the Maldives. That s all.          @ooreethirah #maldives #monday,Neutral,,
3E24UO25QZ0DZN7FI7PFVICHZ4NO64,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:48 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:48 PDT 2019,,,3WMOAN2SRC7JJCKY823BG5OXJFSVNY,ASPRULQHB8B1F,Approved,Sat May 04 14:41:14 PDT 2019,Sat May 04 14:41:21 PDT 2019,Tue May 07 14:41:21 PDT 2019,Sat May 04 14:52:09 PDT 2019,,,7,100% (12/12),100% (12/12),100% (12/12),2931,taralipinski,4/9/2018 21:08,I d rather be in the Maldives. That s all.          @ooreethirah #maldives #monday,Negative,,
3EHIMLB7F79QBK4G79RNVNB7TDZH8V,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:53 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:53 PDT 2019,,,30H4UDGLT3S0WA22APFCXYAFS1HMP4,A1AYVATMT88U1W,Submitted,Sat May 04 14:41:59 PDT 2019,Sat May 04 14:42:09 PDT 2019,Tue May 07 14:42:09 PDT 2019,,,,10,100% (2/2),100% (2/2),100% (2/2),3057,taralipinski,8/19/2018 18:58,We love you Ally! With your quintessential #Leo personality it s quite the challenge to surprise you but we pulled,Positive,,
3EHIMLB7F79QBK4G79RNVNB7TDZH8V,30MUBYSPBNCJMLTGLK659MKRG7UKSB,Tara Lipenski former gold US figure skater,Twitter sentiment analysis,"sentiment, text",$0.02 ,Sat May 04 14:37:53 PDT 2019,3,BatchId:3631007;OriginalHitTemplateId:928390909;,120,259200,Sun May 05 14:37:53 PDT 2019,,,336KAV9KYR24YKQARUSBVGPTQ142YO,A3UTB3ECQOXL5D,Submitted,Sat May 04 14:42:56 PDT 2019,Sat May 04 14:43:01 PDT 2019,Tue May 07 14:43:01 PDT 2019,,,,5,100% (13/13),100% (13/13),100% (13/13),3057,taralipinski,8/19/2018 18:58,We love you Ally! With your quintessential #Leo personality it s quite the challenge to surprise you but we pulled,Positive,,
