,Unnamed: 0,compound,negative,neutral,positive,screen_name,created_at,full_text,full_text_3,retweet_count,favorite_count,user_mentions
1579,1579,0.0,0.0,1.0,0.0,jimcramer,2019-03-12 01:30:50,laggard thinking ,,8,15,[]
1580,1580,0.0,0.0,1.0,0.0,jimcramer,2019-03-12 01:32:16,RT Check out who s on talking about digital medicine and ,Check out who’s on @CNBC talking about digital medicine: @EricTopol and @jimcramer https://t.co/L541cpCZ1I,13,0,"[{""screen_name"": ""chrissyfarr"", ""name"": ""Christina Farr"", ""id"": 211583400, ""id_str"": ""211583400"", ""indices"": [3, 15]}, {""screen_name"": ""CNBC"", ""name"": ""CNBC"", ""id"": 20402945, ""id_str"": ""20402945"", ""indices"": [36, 41]}, {""screen_name"": ""EricTopol"", ""name"": ""Eric Topol"", ""id"": 86626845, ""id_str"": ""86626845"", ""indices"": [74, 84]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [89, 99]}]"
1581,1581,0.8074,0.0,0.622,0.37799999999999995,jimcramer,2019-03-12 01:33:40,RT Last Thursday I had the pleasure to host a fundraiser for amp were gracious enough ,Last Thursday I had the pleasure to host a fundraiser for @PS11Brooklyn @michaelstrahan &amp; @jimcramer were gracious enough to be a HUGE part of the event! Thank you both for being INSPIRING &amp; walking the walk! A special thank you to all of the parents and supporters who attended!! https://t.co/svBmaKh5RO,4,0,"[{""screen_name"": ""36westbrook"", ""name"": ""Brian Westbrook"", ""id"": 142267670, ""id_str"": ""142267670"", ""indices"": [3, 15]}, {""screen_name"": ""PS11Brooklyn"", ""name"": ""PS11Brooklyn"", ""id"": 240462522, ""id_str"": ""240462522"", ""indices"": [75, 88]}, {""screen_name"": ""michaelstrahan"", ""name"": ""Michael Strahan"", ""id"": 26553086, ""id_str"": ""26553086"", ""indices"": [89, 104]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [111, 121]}]"
1582,1582,0.1027,0.175,0.625,0.2,jimcramer,2019-03-12 01:41:33,Toll Brothers Stock Has Run Out of Strength Look for Weakness Ahead ,,9,22,"[{""screen_name"": ""BruceKamich"", ""name"": ""Bruce Kamich, CMT"", ""id"": 1410125744, ""id_str"": ""1410125744"", ""indices"": [71, 83]}]"
1583,1583,0.0,0.0,1.0,0.0,jimcramer,2019-03-12 07:48:10,We have to acknowledge that a market led by the semis not just FAANG but the semis is a market that tends to build on itself from the opening,,5,32,[]
1584,1584,-0.2263,0.08,0.873,0.047,jimcramer,2019-03-12 07:49:08,But still the idea that AAPL and FB can go up despite nothing happening is indicative of how many people want this market lower not higher,,10,85,[]
1585,1585,-0.5719,0.15,0.85,0.0,jimcramer,2019-03-12 07:55:22,RT Sentiment is one of the most underrated aspects of the stock market When sentiment gets too negative that means those who w ,Sentiment is one of the most underrated aspects of the stock market. When sentiment gets too negative that means those who wanted to sell have sold and there aren't a lot of people left to dump stock. @jimcramer says that's exactly what happened today https://t.co/jrwPjHhWm5,7,0,"[{""screen_name"": ""realmoney"", ""name"": ""Real Money"", ""id"": 390812646, ""id_str"": ""390812646"", ""indices"": [3, 13]}]"
1586,1586,0.2263,0.0,0.9420000000000001,0.057999999999999996,jimcramer,2019-03-12 07:59:29,Dave Dorman chairman of CVS just bought 500000 worth of stock here I know Dave for ages he doesnt throw his money around I will talk about this buy on our club call Thursday ,,28,169,[]
1587,1587,0.7003,0.0,0.547,0.45299999999999996,jimcramer,2019-03-12 09:39:06,Well i was halfway through a delicious cup of 8 oclock coffee ,,6,71,[]
1588,1588,0.6808,0.0,0.588,0.41200000000000003,jimcramer,2019-03-12 12:45:40,How to play Apple on the upgrade and semiconductor strength ,,9,29,"[{""screen_name"": ""Sarge986"", ""name"": ""Stephen Guilfoyle"", ""id"": 378334234, ""id_str"": ""378334234"", ""indices"": [62, 71]}]"
1589,1589,-0.0258,0.121,0.879,0.0,jimcramer,2019-03-12 13:03:00, on what to make of amazons big content bets ,,4,19,"[{""screen_name"": ""EricJhonsa"", ""name"": ""Eric Jhonsa"", ""id"": 572077039, ""id_str"": ""572077039"", ""indices"": [1, 12]}]"
1590,1590,0.0,0.0,1.0,0.0,jimcramer,2019-03-12 14:01:20,RT and are LIVE at 10 ET ,. @JimCramer and @marKatRoss are LIVE at 10 ET https://t.co/mWiZVC9x0y,2,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [17, 27]}, {""screen_name"": ""marKatRoss"", ""name"": ""Katherine Ross"", ""id"": 1444909723, ""id_str"": ""1444909723"", ""indices"": [32, 43]}]"
1591,1591,0.3612,0.0,0.815,0.185,jimcramer,2019-03-12 14:33:01,What could a more private Facebook look like Instagram founders reveal clues via ,,5,8,"[{""screen_name"": ""AnnieGaus"", ""name"": ""Annie Gaus"", ""id"": 28586924, ""id_str"": ""28586924"", ""indices"": [82, 92]}]"
1592,1592,0.0,0.0,1.0,0.0,jimcramer,2019-03-12 14:51:51,Lot of breakouts today including GOOGL,,26,136,[]
1593,1593,0.6652,0.0,0.777,0.223,jimcramer,2019-03-12 14:56:11,RT Shares of are up over 27 year to date but could this stocks moves make your profits soar is tapp ,"Shares of @VMware are up over 27% year to date, but could this stock's moves make your profits soar? @JimCramer is tapping into tech tonight with COO @Spoonen https://t.co/LjsWJE4GMr",12,0,"[{""screen_name"": ""MadMoneyOnCNBC"", ""name"": ""Mad Money On CNBC"", ""id"": 16451932, ""id_str"": ""16451932"", ""indices"": [3, 18]}, {""screen_name"": ""VMware"", ""name"": ""VMware"", ""id"": 12092012, ""id_str"": ""12092012"", ""indices"": [30, 37]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [121, 131]}]"
1594,1594,0.4939,0.0,0.868,0.132,jimcramer,2019-03-12 15:02:45,RT Strength in Apple and other FANG names are pluses as are pockets of action in gold mining cannabis biotechnology and ship ,"Strength in Apple and other FANG names are pluses, as are pockets of action in gold mining, cannabis, biotechnology and shipping. @RevShark is seeing some positive breadth https://t.co/V0gnMS5UkO",6,0,"[{""screen_name"": ""realmoney"", ""name"": ""Real Money"", ""id"": 390812646, ""id_str"": ""390812646"", ""indices"": [3, 13]}]"
1595,1595,0.128,0.179,0.598,0.222,jimcramer,2019-03-12 15:05:01, Do shortterm risks equal longterm opportunities in Veeva Systems ,,6,4,"[{""screen_name"": ""BruceKamich"", ""name"": ""Bruce Kamich, CMT"", ""id"": 1410125744, ""id_str"": ""1410125744"", ""indices"": [1, 13]}]"
1596,1596,0.0,0.0,1.0,0.0,jimcramer,2019-03-12 16:18:01,Nvidia addresses needs for AI robotics revolution with Mellanox deal via ,,14,48,"[{""screen_name"": ""KevinCurranRM"", ""name"": ""Kevin Curran"", ""id"": 1026819747457982465, ""id_str"": ""1026819747457982465"", ""indices"": [74, 88]}]"
1597,1597,0.6744,0.105,0.596,0.299,jimcramer,2019-03-12 16:36:14, Pop would be so excited No player was loved the way you were by my late father ,,1,15,"[{""screen_name"": ""DeSeanJackson11"", ""name"": ""Desean Jackson"", ""id"": 18785654, ""id_str"": ""18785654"", ""indices"": [0, 16]}]"
1598,1598,0.0,0.0,1.0,0.0,jimcramer,2019-03-12 16:45:02,RT Quick intraday update of what we re watching over at Also if you have general questions or anything y ,Quick intraday update of what we’re watching over at https://t.co/sD3c6HMVPV! Also if you have general questions or anything you’d like me to address with these videos leave a comment and I’ll do my best. @TheStreet @realmoney @jimcramer https://t.co/re5oXM7ax9,5,0,"[{""screen_name"": ""ZevFima"", ""name"": ""Zev Fima"", ""id"": 4330115835, ""id_str"": ""4330115835"", ""indices"": [3, 11]}]"
1599,1599,0.6997,0.0,0.7140000000000001,0.28600000000000003,jimcramer,2019-03-12 17:17:01,RT In a market like this education is more important than ever Join on March 14 for his next membersonly Action A ,"In a market like this, education is more important than ever. Join @JimCramer on March 14 for his next members-only Action Alerts Plus investing call. More info here: https://t.co/dX8Zg5utap https://t.co/kt2WFwjGXR",6,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [82, 92]}]"
1600,1600,0.0,0.0,1.0,0.0,jimcramer,2019-03-12 19:03:11,RT One word to describe the Dow Irrelevant explains why ,"One word to describe the Dow? ""Irrelevant."" @JimCramer explains why: https://t.co/8tdvoFY905 https://t.co/73ft3O316D",8,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [59, 69]}]"
1601,1601,0.4404,0.0,0.805,0.195,jimcramer,2019-03-12 19:36:51,StockoftheDay DKSs decision to get away from guns might be a good one via ,,13,16,"[{""screen_name"": ""KevinCurranRM"", ""name"": ""Kevin Curran"", ""id"": 1026819747457982465, ""id_str"": ""1026819747457982465"", ""indices"": [77, 91]}]"
1602,1602,0.3612,0.0,0.444,0.556,jimcramer,2019-03-12 20:19:57,thank you Carly ,,9,34,[]
1603,1603,0.6249,0.0,0.785,0.215,jimcramer,2019-03-12 21:12:17,RT The internet is full of information and for it can be a great investing tool Web30 ,"The internet is full of information, and for @jimcramer, it can be a great investing tool! #Web30 https://t.co/jG2VKPLWXZ",17,0,"[{""screen_name"": ""MadMoneyOnCNBC"", ""name"": ""Mad Money On CNBC"", ""id"": 16451932, ""id_str"": ""16451932"", ""indices"": [3, 18]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [65, 75]}]"
1604,1604,0.0,0.0,1.0,0.0,jimcramer,2019-03-12 21:12:45,RT Looking forward representing on MadMoney tonight with ,Looking forward representing @Coupa on MadMoney tonight with @jimcramer https://t.co/ropN78CyCo,6,0,"[{""screen_name"": ""rbernshteyn"", ""name"": ""Rob Bernshteyn"", ""id"": 7178322, ""id_str"": ""7178322"", ""indices"": [3, 15]}, {""screen_name"": ""Coupa"", ""name"": ""Coupa Software"", ""id"": 20029966, ""id_str"": ""20029966"", ""indices"": [46, 52]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [78, 88]}]"
1605,1605,0.0,0.0,1.0,0.0,jimcramer,2019-03-12 21:13:02,RT Is the glut in the semiconductor stocks finally over s column walks through NVDA NXPI LRCX and m ,"Is the glut in the semiconductor stocks finally over? @JimCramer's @RealMoney column walks through $NVDA, $NXPI, $LRCX and more: https://t.co/b2ln3Votp8 https://t.co/umWtHDtiaJ",6,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [69, 79]}, {""screen_name"": ""realmoney"", ""name"": ""Real Money"", ""id"": 390812646, ""id_str"": ""390812646"", ""indices"": [82, 92]}]"
1606,1606,0.0,0.0,1.0,0.0,jimcramer,2019-03-12 21:17:14,RT Brexit vote is in see what London Correspondent has to say about it Martins article here ,"Brexit vote is in, see what @TheStreet London Correspondent @mdbaccardax has to say about it! Martin's article here: https://t.co/3GBguK3q7j Longer interview (prior to vote) on https://t.co/opeppufYyJ, here: https://t.co/ErqI9bq9LN @jimcramer @CramerClub @realmoney https://t.co/G5lsS1yDGz",4,0,"[{""screen_name"": ""ZevFima"", ""name"": ""Zev Fima"", ""id"": 4330115835, ""id_str"": ""4330115835"", ""indices"": [3, 11]}, {""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [41, 51]}, {""screen_name"": ""mdbaccardax"", ""name"": ""Martin Baccardax"", ""id"": 27333516, ""id_str"": ""27333516"", ""indices"": [73, 85]}]"
1607,1607,0.5423,0.0,0.757,0.243,jimcramer,2019-03-12 23:09:26,RT Coupa CEO is on with today discussing the value Coupa creates for its customers Link ,Coupa CEO @rbernshteyn is on @MadMoneyOnCNBC with @jimcramer today discussing the value Coupa creates for its customers. (Link to the episode is to come shortly.) #CoupaProud https://t.co/v5d8SMCOPo,4,0,"[{""screen_name"": ""Coupa"", ""name"": ""Coupa Software"", ""id"": 20029966, ""id_str"": ""20029966"", ""indices"": [3, 9]}, {""screen_name"": ""rbernshteyn"", ""name"": ""Rob Bernshteyn"", ""id"": 7178322, ""id_str"": ""7178322"", ""indices"": [21, 33]}, {""screen_name"": ""MadMoneyOnCNBC"", ""name"": ""Mad Money On CNBC"", ""id"": 16451932, ""id_str"": ""16451932"", ""indices"": [40, 55]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [61, 71]}]"
1608,1608,-0.368,0.271,0.551,0.17800000000000002,jimcramer,2019-03-13 00:26:53,Marley thrilled that OBJ will be out of the NFC East ,,15,332,[]
1609,1609,0.3818,0.122,0.611,0.267,jimcramer,2019-03-13 02:19:58,Two mutts who will sleep easier knowing OBJ no longer plays for the Giants ,,13,240,[]
1610,1610,0.3612,0.0,0.9209999999999999,0.079,jimcramer,2019-03-13 02:22:39,Thank you Lisas managing The Longshoreman tonight I am studying DellI am not going to wait up for her as she closes the joint on Tuesdays is in its fifth year ,,4,41,"[{""screen_name"": ""BarSanMiguelBK"", ""name"": ""Bar San Miguel"", ""id"": 2393205608, ""id_str"": ""2393205608"", ""indices"": [146, 161]}]"
1611,1611,0.0,0.0,1.0,0.0,jimcramer,2019-03-13 08:57:06,Prepping for my interview with Michael Dell later today any thoughts questions,,16,165,[]
1612,1612,0.7351,0.0,0.5920000000000001,0.408,jimcramer,2019-03-13 08:58:18,Great stuff about energy and the oil stocks have been popping ,,6,19,[]
1613,1613,0.6249,0.0,0.745,0.255,jimcramer,2019-03-13 09:40:07,These are some great suggestions for questions for Michael Dell Keep em coming,,6,25,[]
1614,1614,0.0,0.0,1.0,0.0,jimcramer,2019-03-13 12:58:39,RT How should a longterm investor look at Boeing BA Check out Trifecta Stocks for more exclusives from and ,How should a long-term investor look at Boeing $BA? Check out Trifecta Stocks for more exclusives from @aztecs99 and @ChrisJVersace: https://t.co/9yTW0iTDms https://t.co/2TRGBNIszd,6,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""aztecs99"", ""name"": ""Bob Lang"", ""id"": 32778531, ""id_str"": ""32778531"", ""indices"": [118, 127]}]"
1615,1615,0.0,0.0,1.0,0.0,jimcramer,2019-03-13 13:21:47,You You ,,10,26,[]
1616,1616,0.0,0.0,1.0,0.0,jimcramer,2019-03-13 13:28:19,those tells really did work ,,4,20,[]
1617,1617,0.0762,0.0,0.895,0.105,jimcramer,2019-03-13 13:28:48,RT tip of the day Dont pay more for the same thing ,.@JimCramer tip of the day: Don't pay more for the same thing https://t.co/QB2967mAaA,6,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [16, 26]}]"
1618,1618,0.6705,0.0,0.7559999999999999,0.244,jimcramer,2019-03-13 13:33:07,RT Luck wont get you anywhere in a market like this Fortunately for you s next call kicks off on Marc ,"Luck won't get you anywhere in a market like this. Fortunately for you, @JimCramer's next @CramerClub call kicks off on March 14. Get educated here: https://t.co/EWo2hGq3Jp https://t.co/Gre5aOm8tU",2,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [87, 97]}, {""screen_name"": ""CramerClub"", ""name"": ""ActionAlertsPLUS"", ""id"": 1067270556, ""id_str"": ""1067270556"", ""indices"": [105, 116]}]"
1619,1619,0.0,0.0,1.0,0.0,jimcramer,2019-03-13 13:35:00,INTC tells how its going after NVDA in the AI chip market ,,21,37,"[{""screen_name"": ""EricJhonsa"", ""name"": ""Eric Jhonsa"", ""id"": 572077039, ""id_str"": ""572077039"", ""indices"": [12, 23]}]"
1620,1620,0.4404,0.0,0.633,0.36700000000000005,jimcramer,2019-03-13 13:39:27,RT Thanks for the shoutout on ,"Thanks for the shoutout on @SquawkStreet , @jimcramer :)",1,0,"[{""screen_name"": ""carleygarner"", ""name"": ""DeCarleyTrading.com"", ""id"": 18746431, ""id_str"": ""18746431"", ""indices"": [3, 16]}, {""screen_name"": ""SquawkStreet"", ""name"": ""Squawk on the Street"", ""id"": 106498703, ""id_str"": ""106498703"", ""indices"": [45, 58]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [61, 71]}]"
1621,1621,0.0,0.0,1.0,0.0,jimcramer,2019-03-13 13:44:39,ANGF ANAF FANA Anything to link these,,3,7,[]
1622,1622,0.0,0.0,1.0,0.0,jimcramer,2019-03-13 13:46:12,RT Now tells Um I dont drink Coors Light TAP I did have a couple of SAM last ,"Now @SquawkStreet @davidfaber tells @jimcramer: Um, I don't drink Coors Light ($TAP). I did have a couple of $SAM last night. Cramer: Why don't I just get you a bowl of Cheerio's to drink! https://t.co/pXSHbOaPUm",1,0,"[{""screen_name"": ""ShannanSiemens"", ""name"": ""Shannan Siemens"", ""id"": 163566509, ""id_str"": ""163566509"", ""indices"": [3, 18]}, {""screen_name"": ""SquawkStreet"", ""name"": ""Squawk on the Street"", ""id"": 106498703, ""id_str"": ""106498703"", ""indices"": [24, 37]}, {""screen_name"": ""davidfaber"", ""name"": ""David Faber"", ""id"": 140912249, ""id_str"": ""140912249"", ""indices"": [38, 49]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [56, 66]}]"
1623,1623,0.0,0.0,1.0,0.0,jimcramer,2019-03-13 13:46:23,RT Since youre talking about it a cannabis margarita or moscow mule from Tinley Be ,"@jimcramer @davidfaber @carlquintanilla Since you're talking about it, a cannabis margarita or moscow mule from Tinley Beverage fits the bill $TNY $TNYBF https://t.co/G2Ma0gru1Z",8,0,"[{""screen_name"": ""_BrianRosen_"", ""name"": ""Brian Rosen"", ""id"": 268638131, ""id_str"": ""268638131"", ""indices"": [3, 16]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [18, 28]}, {""screen_name"": ""davidfaber"", ""name"": ""David Faber"", ""id"": 140912249, ""id_str"": ""140912249"", ""indices"": [29, 40]}, {""screen_name"": ""carlquintanilla"", ""name"": ""Carl Quintanilla"", ""id"": 114782468, ""id_str"": ""114782468"", ""indices"": [41, 57]}]"
1624,1624,0.0,0.0,1.0,0.0,jimcramer,2019-03-13 13:46:31,RT PPI Durable Goods amp a key outperform initiation from Bernstein were covering it all over amp dont ,"PPI, Durable Goods &amp; a key outperform initiation from Bernstein, we're covering it all over @ https://t.co/sD3c6HMVPV &amp; don't forget we have our monthly members call tomorrow @ 11:30am EST come check it out -free trial gets you access! @TheStreet @jimcramer @realmoney @CramerClub https://t.co/pZgB3c6jZk",2,0,"[{""screen_name"": ""ZevFima"", ""name"": ""Zev Fima"", ""id"": 4330115835, ""id_str"": ""4330115835"", ""indices"": [3, 11]}]"
1625,1625,0.0,0.0,1.0,0.0,jimcramer,2019-03-13 13:55:27,StockoftheDay ACB burns higher after adding billionaire advisor Peltz via ,,18,57,"[{""screen_name"": ""KevinCurranRM"", ""name"": ""Kevin Curran"", ""id"": 1026819747457982465, ""id_str"": ""1026819747457982465"", ""indices"": [76, 90]}]"
1626,1626,0.0,0.0,1.0,0.0,jimcramer,2019-03-13 14:04:54,RT Will ACB burn higher and are LIVE at 10 ET ,Will $ACB burn higher? @JimCramer and @marKatRoss are LIVE at 10 ET https://t.co/nSpqfKK1BM,4,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [38, 48]}, {""screen_name"": ""marKatRoss"", ""name"": ""Katherine Ross"", ""id"": 1444909723, ""id_str"": ""1444909723"", ""indices"": [53, 64]}]"
1627,1627,0.0,0.0,1.0,0.0,jimcramer,2019-03-13 14:55:00,RT is on Tesla TSLA watch ,.@AnnieGaus is on Tesla $TSLA watch https://t.co/XjwoevXIWk,2,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""AnnieGaus"", ""name"": ""Annie Gaus"", ""id"": 28586924, ""id_str"": ""28586924"", ""indices"": [16, 26]}]"
1628,1628,0.0,0.0,1.0,0.0,jimcramer,2019-03-13 15:32:01,VMware is headed higher New price targets and stoploss point via ,,6,12,"[{""screen_name"": ""BruceKamich"", ""name"": ""Bruce Kamich, CMT"", ""id"": 1410125744, ""id_str"": ""1410125744"", ""indices"": [68, 80]}]"
1629,1629,0.11900000000000001,0.083,0.815,0.102,jimcramer,2019-03-13 17:03:08,RT Are you ready for retirement Probably not Secure your future by joining us for our retirement symposium on April 6 in NY ,Are you ready for retirement? Probably not... Secure your future by joining us for our retirement symposium on April 6 in NYC. Tickets here: https://t.co/kujnlR7Oyz https://t.co/fQJ4OGvvZp,2,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}]"
1630,1630,0.6705,0.0,0.8220000000000001,0.17800000000000002,jimcramer,2019-03-13 17:22:44,I think this is just a ketchup rally meaning they are playing catch up to the rest of the market Thank for joining the club and join us at 1130 tomorrow for the monthly call ,,7,16,[]
1631,1631,0.0,0.0,1.0,0.0,jimcramer,2019-03-13 17:53:22,RT When it comes to cannabis says it all comes down to whos actually putting money into the industry More on ,"When it comes to cannabis, @JimCramer says it all comes down to who's actually putting money into the industry. More on @RealMoney #StockoftheDay $ACB here: https://t.co/x0UnlXCYMT https://t.co/9Aq0lzMCmi",11,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [42, 52]}]"
1632,1632,0.0,0.0,1.0,0.0,jimcramer,2019-03-13 17:54:00,Nelson Peltz could be key to cannabis in consumer packaged goods via ,,6,25,"[{""screen_name"": ""KevinCurranRM"", ""name"": ""Kevin Curran"", ""id"": 1026819747457982465, ""id_str"": ""1026819747457982465"", ""indices"": [69, 83]}]"
1633,1633,0.0,0.0,1.0,0.0,jimcramer,2019-03-13 18:38:00,RT What exactly is contribution ,What exactly is 'contribution?' https://t.co/23y4yo95J2,2,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}]"
1634,1634,0.0,0.0,1.0,0.0,jimcramer,2019-03-13 19:25:01, StockoftheDay Aurora Cannabis could triple in the months ahead writes ,,15,57,"[{""screen_name"": ""realmoney"", ""name"": ""Real Money"", ""id"": 390812646, ""id_str"": ""390812646"", ""indices"": [1, 11]}, {""screen_name"": ""BruceKamich"", ""name"": ""Bruce Kamich, CMT"", ""id"": 1410125744, ""id_str"": ""1410125744"", ""indices"": [84, 96]}]"
1635,1635,0.0,0.0,1.0,0.0,jimcramer,2019-03-13 19:42:00,Some stale cheese from ,,6,11,"[{""screen_name"": ""Sarge986"", ""name"": ""Stephen Guilfoyle"", ""id"": 378334234, ""id_str"": ""378334234"", ""indices"": [23, 32]}]"
1636,1636,0.5773,0.0,0.7070000000000001,0.293,jimcramer,2019-03-13 20:01:01,RT Wait Millennials wont kill the housing market after all ,"Wait, Millennials won't kill the housing market after all? https://t.co/uPl83ajqlS https://t.co/x0XzfMFDoE",4,0,"[{""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [3, 13]}]"
1637,1637,0.3612,0.0,0.28600000000000003,0.7140000000000001,jimcramer,2019-03-13 20:17:45,Thank you ,,4,53,[]
1638,1638,0.7531,0.0,0.521,0.479,jimcramer,2019-03-13 20:19:20,RT Glad to see coming to the ACB PARTY ,Glad to see @jimcramer coming to the $ACB PARTY ... https://t.co/6R7NVZ0ZJX,7,0,"[{""screen_name"": ""freshfortune"", ""name"": ""Fresh Fortune"", ""id"": 21338172, ""id_str"": ""21338172"", ""indices"": [3, 16]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [30, 40]}]"
1639,1639,0.3182,0.0,0.867,0.133,jimcramer,2019-03-13 20:30:34,RT London Correspondent breaks down the latest Brexit news Also be sure to check out s excl ,".@TheStreet London Correspondent @mdbaccardax breaks down the latest Brexit news. Also, be sure to check out @jimcramer's exclusive Members Only Conference Call on https://t.co/sD3c6HMVPV at 11:30am EST @CramerClub https://t.co/7DsVGpeBHS",1,0,"[{""screen_name"": ""ZevFima"", ""name"": ""Zev Fima"", ""id"": 4330115835, ""id_str"": ""4330115835"", ""indices"": [3, 11]}, {""screen_name"": ""TheStreet"", ""name"": ""TheStreet"", ""id"": 15281391, ""id_str"": ""15281391"", ""indices"": [14, 24]}, {""screen_name"": ""mdbaccardax"", ""name"": ""Martin Baccardax"", ""id"": 27333516, ""id_str"": ""27333516"", ""indices"": [46, 58]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [122, 132]}]"
1640,1640,0.765,0.0,0.6629999999999999,0.337,jimcramer,2019-03-13 20:36:21,Inching Closer to The Door The Best Gains in This Market Are Behind Us writes ,,12,33,"[{""screen_name"": ""BruceKamich"", ""name"": ""Bruce Kamich, CMT"", ""id"": 1410125744, ""id_str"": ""1410125744"", ""indices"": [80, 92]}]"
1641,1641,0.0,0.0,1.0,0.0,jimcramer,2019-03-13 20:57:50,not done going higher in my opinionmore to come ,,4,12,[]
1642,1642,0.0,0.0,1.0,0.0,jimcramer,2019-03-13 20:58:32,RT Buy Aurora Cannabis ACB says buy it because Nelson Peltz is now an advisor to the company with options to buy 2 ,Buy Aurora Cannabis $ACB. @jimcramer says buy it because Nelson Peltz is now an advisor to the company with options to buy 20 million shares at a minimum. Buy it because Nelson's contacts are vast and he knows consumer packaged goods incredibly well. https://t.co/GWAR1drHzh,27,0,"[{""screen_name"": ""realmoney"", ""name"": ""Real Money"", ""id"": 390812646, ""id_str"": ""390812646"", ""indices"": [3, 13]}, {""screen_name"": ""jimcramer"", ""name"": ""Jim Cramer"", ""id"": 14216123, ""id_str"": ""14216123"", ""indices"": [41, 51]}]"
